Time,Latitude,Longitude,Actor
2026-03-07T12:00:00Z,32.9912,36.0602,Iran and allies as attacker
2026-03-07T12:00:00Z,34.5077800000958,36.5826000000538,"US, Israel and allies as attacker"
2026-03-08T05:20:00Z,33.2089199998033,35.5686190000004,Iran and allies as attacker
2026-03-08T10:20:00Z,33.0085000001245,35.1003760002476,Iran and allies as attacker
2026-03-08T10:40:00Z,33.0085000001245,35.1003760002476,Iran and allies as attacker
2026-03-08T10:55:00Z,32.793739999716,34.9885509998699,Iran and allies as attacker
2026-03-08T11:59:00Z,32.0898000002332,34.7730000004087,Iran and allies as attacker
2026-03-08T12:00:00Z,31.7921,34.6497,Iran and allies as attacker
2026-03-08T12:30:00Z,32.8592900000515,35.2596599996051,Iran and allies as attacker
2026-03-08T16:35:00Z,33.2076299999624,35.5695639998315,Iran and allies as attacker
2026-03-08T16:45:00Z,32.0945000003438,34.8397000000861,Iran and allies as attacker
2026-03-08T19:15:00Z,33.2167199996878,35.5441650002506,Iran and allies as attacker
2026-03-08T21:55:00Z,33.2076299999624,35.5695639998315,Iran and allies as attacker
2026-03-08T22:05:00Z,33.2167199996878,35.5441650002506,Iran and allies as attacker
2026-03-08T12:00:00Z,33.1038399996601,35.1810300001538,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2749300000134,35.2809900001565,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.1339300000385,35.3324800003277,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2386700003321,35.3382099995889,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.321609999757,35.3650500001917,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.1197500002792,35.3686999998198,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.5438499999931,35.3780300002771,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.4483599998977,35.3968400000811,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.3862700000914,35.4071599996769,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2550599996691,35.417589999776,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2950099998928,35.428789999804,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.3777100002751,35.44327999961,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.3894699999863,35.4456200004323,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2520199998952,35.464000000066,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2525799996952,35.465129999845,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.2224200002817,35.4660100002772,"US, Israel and allies as attacker"
2026-03-08T12:00:00Z,33.1155000002121,35.4684089997524,Iran and allies as attacker
